"","speciesid","Year","spending","speciesname","taxon","conservation_status","listed"
"25785",53514,2007,145074.8437,NA,"Mammals",NA,1
"25786",53514,2016,230701.3963,NA,"Mammals",NA,1
"25787",53515,2016,10988.65,NA,"Mammals",NA,1
"25788",53516,2014,85306.60456,NA,"Mammals",NA,1
"25789",53516,2015,55029.6038,NA,"Mammals",NA,1
"25790",53517,2015,258699.4304,NA,"Mammals",NA,1
"25791",53518,2015,1579292.025,NA,"Birds",NA,1
"25792",53518,2012,1661970.152,NA,"Birds",NA,1
"25793",53518,2004,2041634.992,NA,"Birds",NA,1
"25794",53518,2000,1641230.592,NA,"Birds",NA,1
"25795",53518,1997,1641482.804,NA,"Birds",NA,1
"25796",53518,1999,1876927.545,NA,"Birds",NA,1
"25797",53518,2014,1538184.228,NA,"Birds",NA,1
"25798",53518,2013,1515587.947,NA,"Birds",NA,1
"25799",53518,2002,2005505.205,NA,"Birds",NA,1
"25800",53518,2011,1775857.937,NA,"Birds",NA,1
"25801",53518,2009,1957943.357,NA,"Birds",NA,1
"25802",53518,2006,1698679.167,NA,"Birds",NA,1
"25803",53518,2001,2255742.075,NA,"Birds",NA,1
"25804",53518,2007,2164454.098,NA,"Birds",NA,1
"25805",53518,1996,1530351.912,NA,"Birds",NA,1
"25806",53518,2003,1891266.196,NA,"Birds",NA,1
"25807",53518,1998,1749983.926,NA,"Birds",NA,1
"25808",53518,2016,1775305.256,NA,"Birds",NA,1
"25809",53518,2010,2152334.243,NA,"Birds",NA,1
"25810",53518,2005,2348216.129,NA,"Birds",NA,1
"25811",53518,2008,1720747.717,NA,"Birds",NA,1
"25812",53519,1999,341168.6074,NA,"Birds",NA,1
"25813",53519,2015,128446.8785,NA,"Birds",NA,1
"25814",53519,1996,23432.12237,NA,"Birds",NA,1
"25815",53519,2012,91212.21429,NA,"Birds",NA,1
"25816",53519,2004,197199.7528,NA,"Birds",NA,1
"25817",53519,2000,100089.6167,NA,"Birds",NA,1
"25818",53519,2011,99439.32592,NA,"Birds",NA,1
"25819",53519,2002,328480.3224,NA,"Birds",NA,1
"25820",53519,2006,106927.3065,NA,"Birds",NA,1
"25821",53519,2005,5007.419355,NA,"Birds",NA,1
"25822",53519,2008,156233.32,NA,"Birds",NA,1
"25823",53519,2013,549964.4266,NA,"Birds",NA,1
"25824",53519,2014,584792.8606,NA,"Birds",NA,1
"25825",53519,1998,133075.7669,NA,"Birds",NA,1
"25826",53519,2010,201549.5172,NA,"Birds",NA,1
"25827",53519,1997,163400,NA,"Birds",NA,1
"25828",53519,2009,151882.014,NA,"Birds",NA,1
"25829",53519,2001,233336.3072,NA,"Birds",NA,1
"25830",53519,2007,198160.9262,NA,"Birds",NA,1
"25831",53519,2003,53282.6087,NA,"Birds",NA,1
"25832",53519,2016,18920.69875,NA,"Birds",NA,1
"25833",53520,2002,34469.31629,NA,"Birds",NA,1
"25834",53520,1996,23432.12237,NA,"Birds",NA,1
"25835",53520,2004,14534.72843,NA,"Birds",NA,1
"25836",53520,1997,46576.63551,NA,"Birds",NA,1
"25837",53520,1998,45862.26994,NA,"Birds",NA,1
"25838",53520,1999,37221.06843,NA,"Birds",NA,1
"25839",53520,2001,34045.51101,NA,"Birds",NA,1
"25840",53520,2003,21343.68098,NA,"Birds",NA,1
"25841",53520,2000,45547.03833,NA,"Birds",NA,1
"25842",53521,2011,503012.9867,NA,"Birds",NA,1
"25843",53521,2006,377242.4554,NA,"Birds",NA,1
"25844",53521,2014,172731.8175,NA,"Birds",NA,1
"25845",53521,2000,1384715.366,NA,"Birds",NA,1
"25846",53521,2002,873177.2651,NA,"Birds",NA,1
"25847",53521,2012,466024.1302,NA,"Birds",NA,1
"25848",53521,2010,368404.0674,NA,"Birds",NA,1
"25849",53521,2004,1960234.285,NA,"Birds",NA,1
"25850",53521,2015,344968.4253,NA,"Birds",NA,1
"25851",53521,2003,1256110.859,NA,"Birds",NA,1
"25852",53521,2013,214543.4987,NA,"Birds",NA,1
"25853",53521,2009,1300995.371,NA,"Birds",NA,1
"25854",53521,1999,935087.395,NA,"Birds",NA,1
"25855",53521,2008,704652.8235,NA,"Birds",NA,1
"25856",53521,2007,579113.4834,NA,"Birds",NA,1
"25857",53521,2005,1264034.539,NA,"Birds",NA,1
"25858",53521,2016,124710.965,NA,"Birds",NA,1
"25859",53521,2001,736970.4444,NA,"Birds",NA,1
"25860",53522,2006,243.1547619,NA,"Birds",NA,1
"25861",53522,2016,19990.96875,NA,"Birds",NA,1
"25862",53522,1999,2942.376951,NA,"Birds",NA,1
"25863",53522,2001,0,NA,"Birds",NA,1
"25864",53522,2004,648.7559555,NA,"Birds",NA,1
"25865",53522,2015,15512.65823,NA,"Birds",NA,1
"25866",53522,2002,2724.847137,NA,"Birds",NA,1
"25867",53522,2003,2664.130435,NA,"Birds",NA,1
"25868",53522,2000,0,NA,"Birds",NA,1
"25869",53523,2014,66779.65399,NA,"Birds",NA,1
"25870",53523,2004,66087.47168,NA,"Birds",NA,1
"25871",53523,1998,41351.22699,NA,"Birds",NA,1
"25872",53523,2010,177381.1513,NA,"Birds",NA,1
"25873",53523,2011,241448.0209,NA,"Birds",NA,1
"25874",53523,2013,179626.7421,NA,"Birds",NA,1
"25875",53523,2016,24678.50625,NA,"Birds",NA,1
"25876",53523,2006,350097.8735,NA,"Birds",NA,1
"25877",53523,2003,90873.48913,NA,"Birds",NA,1
"25878",53523,1997,48867.28972,NA,"Birds",NA,1
"25879",53523,1996,23432.12237,NA,"Birds",NA,1
"25880",53523,2001,105042.8571,NA,"Birds",NA,1
"25881",53523,2005,191423.9785,NA,"Birds",NA,1
"25882",53523,2009,186138.8811,NA,"Birds",NA,1
"25883",53523,2015,58791.94051,NA,"Birds",NA,1
"25884",53523,2000,36907.33449,NA,"Birds",NA,1
"25885",53523,2012,202190.4199,NA,"Birds",NA,1
"25886",53523,2007,92814.03763,NA,"Birds",NA,1
"25887",53523,2008,209581.5606,NA,"Birds",NA,1
"25888",53523,2002,94143.46859,NA,"Birds",NA,1
"25889",53523,1999,114752.7011,NA,"Birds",NA,1
"25890",53524,2016,20772.225,NA,"Birds",NA,1
"25891",53524,1998,97137.79141,NA,"Birds",NA,1
"25892",53524,2004,59036.79195,NA,"Birds",NA,1
"25893",53524,2011,265915.518,NA,"Birds",NA,1
"25894",53524,2001,122480.8018,NA,"Birds",NA,1
"25895",53524,2008,48382.48955,NA,"Birds",NA,1
"25896",53524,2014,15356.28644,NA,"Birds",NA,1
"25897",53524,2013,7624.398283,NA,"Birds",NA,1
"25898",53524,1997,153473.8318,NA,"Birds",NA,1
"25899",53524,2006,17020.83333,NA,"Birds",NA,1
"25900",53524,2010,7866.574966,NA,"Birds",NA,1
"25901",53524,2012,17208.24042,NA,"Birds",NA,1
"25902",53524,2007,16552.822,NA,"Birds",NA,1
"25903",53524,1996,261018.2218,NA,"Birds",NA,1
"25904",53524,2005,48317.2043,NA,"Birds",NA,1
"25905",53524,2003,55946.73913,NA,"Birds",NA,1
"25906",53524,2000,162261.324,NA,"Birds",NA,1
"25907",53524,2009,19996.5035,NA,"Birds",NA,1
"25908",53524,1999,149325.6303,NA,"Birds",NA,1
"25909",53524,2015,22958.73418,NA,"Birds",NA,1
"25910",53524,2002,53407.00389,NA,"Birds",NA,1
"25911",53525,2014,8283.903676,NA,"Birds",NA,1
"25912",53525,2004,45412.91689,NA,"Birds",NA,1
"25913",53525,1996,6311.051625,NA,"Birds",NA,1
"25914",53525,2007,36061.50507,NA,"Birds",NA,1
"25915",53525,2003,81922.01087,NA,"Birds",NA,1
"25916",53525,2016,13991.125,NA,"Birds",NA,1
"25917",53525,2010,51694.63549,NA,"Birds",NA,1
"25918",53525,2006,83888.39286,NA,"Birds",NA,1
"25919",53525,1999,14711.88475,NA,"Birds",NA,1
"25920",53525,2008,13742.90386,NA,"Birds",NA,1
"25921",53525,2009,25138.46154,NA,"Birds",NA,1
"25922",53525,2005,32629.80031,NA,"Birds",NA,1
"25923",53525,2001,8303.783173,NA,"Birds",NA,1
"25924",53525,2012,10141.33275,NA,"Birds",NA,1
"25925",53525,1998,15036.80982,NA,"Birds",NA,1
"25926",53525,2015,26785.18987,NA,"Birds",NA,1
"25927",53525,2011,12423.92174,NA,"Birds",NA,1
"25928",53525,1997,30542.05607,NA,"Birds",NA,1
"25929",53525,2000,8540.069686,NA,"Birds",NA,1
"25930",53525,2013,13675.1073,NA,"Birds",NA,1
"25931",53525,2002,46322.40133,NA,"Birds",NA,1
"25932",53526,1999,35308.52341,NA,"Birds",NA,1
"25933",53526,1997,26724.29907,NA,"Birds",NA,1
"25934",53526,2002,2316.120067,NA,"Birds",NA,1
"25935",53526,1998,26314.41718,NA,"Birds",NA,1
"25936",53526,2000,17080.13937,NA,"Birds",NA,1
"25937",53526,1996,23432.12237,NA,"Birds",NA,1
"25938",53526,2004,2596.321334,NA,"Birds",NA,1
"25939",53526,2003,15389.34946,NA,"Birds",NA,1
"25940",53526,2001,3598.306042,NA,"Birds",NA,1
"25941",53527,2003,349667.1196,NA,"Birds",NA,1
"25942",53527,2007,258163.7236,NA,"Birds",NA,1
"25943",53527,1998,278571.9387,NA,"Birds",NA,1
"25944",53527,2005,273337.3272,NA,"Birds",NA,1
"25945",53527,2004,439302.5003,NA,"Birds",NA,1
"25946",53527,1999,4618796.218,NA,"Birds",NA,1
"25947",53527,2014,143135.5006,NA,"Birds",NA,1
"25948",53527,2001,309315.9232,NA,"Birds",NA,1
"25949",53527,2013,137803.0043,NA,"Birds",NA,1
"25950",53527,2009,244528.6713,NA,"Birds",NA,1
"25951",53527,1996,203140.8795,NA,"Birds",NA,1
"25952",53527,2010,318238.9188,NA,"Birds",NA,1
"25953",53527,2012,263119.547,NA,"Birds",NA,1
"25954",53527,2015,122493.1203,NA,"Birds",NA,1
"25955",53527,1997,221536.8037,NA,"Birds",NA,1
"25956",53527,2008,237800.5053,NA,"Birds",NA,1
"25957",53527,2016,94057.125,NA,"Birds",NA,1
"25958",53527,2011,173281.0138,NA,"Birds",NA,1
"25959",53527,2006,248139.4345,NA,"Birds",NA,1
"25960",53527,2002,343330.7393,NA,"Birds",NA,1
"25961",53527,2000,329020.4181,NA,"Birds",NA,1
"25962",53528,2004,2596.321334,NA,"Birds",NA,1
"25963",53528,2001,3875.098814,NA,"Birds",NA,1
"25964",53528,2000,17080.13937,NA,"Birds",NA,1
"25965",53528,1996,23432.12237,NA,"Birds",NA,1
"25966",53528,1997,46576.63551,NA,"Birds",NA,1
"25967",53528,2002,2316.120067,NA,"Birds",NA,1
"25968",53528,2003,10958.90054,NA,"Birds",NA,1
"25969",53528,1998,45862.26994,NA,"Birds",NA,1
"25970",53528,1999,35308.52341,NA,"Birds",NA,1
"25971",53529,2003,1071236.191,NA,"Birds",NA,1
"25972",53529,2000,679362.5436,NA,"Birds",NA,1
"25973",53529,1999,912872.449,NA,"Birds",NA,1
"25974",53529,2001,490200,NA,"Birds",NA,1
"25975",53529,2007,795572.3719,NA,"Birds",NA,1
"25976",53529,2014,1371420.963,NA,"Birds",NA,1
"25977",53529,2016,1011382.683,NA,"Birds",NA,1
"25978",53529,2011,975599.353,NA,"Birds",NA,1
"25979",53529,1998,398776.1963,NA,"Birds",NA,1
"25980",53529,2012,1096240.708,NA,"Birds",NA,1
"25981",53529,2015,2471365.018,NA,"Birds",NA,1
"25982",53529,2005,2703494.415,NA,"Birds",NA,1
"25983",53529,2008,696400.4784,NA,"Birds",NA,1
"25984",53529,2013,1182292.973,NA,"Birds",NA,1
"25985",53529,1996,83621.43403,NA,"Birds",NA,1
"25986",53529,2009,360336.993,NA,"Birds",NA,1
"25987",53529,2006,963884.9286,NA,"Birds",NA,1
"25988",53529,2010,981976.6864,NA,"Birds",NA,1
"25989",53529,1997,528835.7009,NA,"Birds",NA,1
"25990",53529,2004,768372.2811,NA,"Birds",NA,1
"25991",53529,2002,1279588.216,NA,"Birds",NA,1
"25992",53530,1998,74432.20859,NA,"Birds",NA,1
"25993",53530,2014,309320.9632,NA,"Birds",NA,1
"25994",53530,2013,199330.4678,NA,"Birds",NA,1
"25995",53530,2003,325556.7391,NA,"Birds",NA,1
"25996",53530,2001,140749.1248,NA,"Birds",NA,1
"25997",53530,2000,146177.5261,NA,"Birds",NA,1
"25998",53530,1997,67956.07477,NA,"Birds",NA,1
"25999",53530,1996,172038.6424,NA,"Birds",NA,1
"26000",53530,2007,116047.1056,NA,"Birds",NA,1
"26001",53530,2011,245728.8248,NA,"Birds",NA,1
"26002",53530,2015,1721925.747,NA,"Birds",NA,1
"26003",53530,2005,219220.8034,NA,"Birds",NA,1
"26004",53530,2016,364779.2663,NA,"Birds",NA,1
"26005",53530,2004,235939.5659,NA,"Birds",NA,1
"26006",53530,2012,107704.1564,NA,"Birds",NA,1
"26007",53530,2006,178767.381,NA,"Birds",NA,1
"26008",53530,2002,132836.2979,NA,"Birds",NA,1
"26009",53530,2009,161526.042,NA,"Birds",NA,1
"26010",53530,1999,225827.431,NA,"Birds",NA,1
"26011",53530,2008,111644.0176,NA,"Birds",NA,1
"26012",53530,2010,336881.5777,NA,"Birds",NA,1
"26013",53531,2003,94150.36957,NA,"Birds",NA,1
"26014",53531,2006,46442.55952,NA,"Birds",NA,1
"26015",53531,2011,85816.60471,NA,"Birds",NA,1
"26016",53531,1998,78943.25153,NA,"Birds",NA,1
"26017",53531,2014,478746.4677,NA,"Birds",NA,1
"26018",53531,2004,85768.13235,NA,"Birds",NA,1
"26019",53531,1996,1605881.453,NA,"Birds",NA,1
"26020",53531,2015,1034257.881,NA,"Birds",NA,1
"26021",53531,2005,30030.71121,NA,"Birds",NA,1
"26022",53531,2013,310987.7189,NA,"Birds",NA,1
"26023",53531,2001,369391.0265,NA,"Birds",NA,1
"26024",53531,2007,19954.42692,NA,"Birds",NA,1
"26025",53531,2000,137068.1185,NA,"Birds",NA,1
"26026",53531,1999,475193.8776,NA,"Birds",NA,1
"26027",53531,2012,503827.8162,NA,"Birds",NA,1
"26028",53531,2002,14441.68983,NA,"Birds",NA,1
"26029",53531,2008,34878.65211,NA,"Birds",NA,1
"26030",53531,2010,66631.01376,NA,"Birds",NA,1
"26031",53531,1997,65665.42056,NA,"Birds",NA,1
"26032",53531,2016,213703.7113,NA,"Birds",NA,1
"26033",53531,2009,95056.52168,NA,"Birds",NA,1
"26034",53532,1998,436819.3252,NA,"Birds",NA,1
"26035",53532,2005,683877.9447,NA,"Birds",NA,1
"26036",53532,2014,673710.2117,NA,"Birds",NA,1
"26037",53532,2004,620376.775,NA,"Birds",NA,1
"26038",53532,2013,655791.8742,NA,"Birds",NA,1
"26039",53532,1999,802886.3986,NA,"Birds",NA,1
"26040",53532,2016,449847.3488,NA,"Birds",NA,1
"26041",53532,1997,329090.6542,NA,"Birds",NA,1
"26042",53532,2015,1852121.419,NA,"Birds",NA,1
"26043",53532,2011,416939.185,NA,"Birds",NA,1
"26044",53532,2000,672530.4878,NA,"Birds",NA,1
"26045",53532,2012,449189.5179,NA,"Birds",NA,1
"26046",53532,2008,606887.1807,NA,"Birds",NA,1
"26047",53532,1996,48629.46463,NA,"Birds",NA,1
"26048",53532,2010,386136.4512,NA,"Birds",NA,1
"26049",53532,2002,628077.2651,NA,"Birds",NA,1
"26050",53532,2001,538500.3388,NA,"Birds",NA,1
"26051",53532,2007,570673.9088,NA,"Birds",NA,1
"26052",53532,2003,821884.2391,NA,"Birds",NA,1
"26053",53532,2006,654875.3467,NA,"Birds",NA,1
"26054",53532,2009,420437.3413,NA,"Birds",NA,1
"26055",53533,1998,45862.26994,NA,"Birds",NA,1
"26056",53533,2014,21557.82383,NA,"Birds",NA,1
"26057",53533,2003,2610.847826,NA,"Birds",NA,1
"26058",53533,1999,11769.5078,NA,"Birds",NA,1
"26059",53533,2008,15482.39666,NA,"Birds",NA,1
"26060",53533,2001,0,NA,"Birds",NA,1
"26061",53533,1997,46576.63551,NA,"Birds",NA,1
"26062",53533,2010,1798.074278,NA,"Birds",NA,1
"26063",53533,2004,1298.809423,NA,"Birds",NA,1
"26064",53533,2015,3488.279747,NA,"Birds",NA,1
"26065",53533,2016,777.17125,NA,"Birds",NA,1
"26066",53533,2007,709.406657,NA,"Birds",NA,1
"26067",53533,2009,799.8601399,NA,"Birds",NA,1
"26068",53533,2002,0,NA,"Birds",NA,1
"26069",53533,2006,3039.434524,NA,"Birds",NA,1
"26070",53533,2011,2070.653624,NA,"Birds",NA,1
"26071",53533,2005,1209.812596,NA,"Birds",NA,1
"26072",53533,2000,17080.13937,NA,"Birds",NA,1
"26073",53533,2012,2028.266551,NA,"Birds",NA,1
"26074",53533,1996,23432.12237,NA,"Birds",NA,1
"26075",53533,2013,46523.76695,NA,"Birds",NA,1
"26076",53534,2012,26687.71777,NA,"Birds",NA,1
"26077",53534,2014,107513.6793,NA,"Birds",NA,1
"26078",53534,2015,14052.4,NA,"Birds",NA,1
"26079",53534,2013,43406.89442,NA,"Birds",NA,1
"26080",53534,2016,9373.0325,NA,"Birds",NA,1
"26081",53534,2008,58104.52392,NA,"Birds",NA,1
"26082",53534,2011,35956.35527,NA,"Birds",NA,1
"26083",53534,2006,331622.9747,NA,"Birds",NA,1
"26084",53534,2009,31285.95804,NA,"Birds",NA,1
"26085",53534,2007,122235.4964,NA,"Birds",NA,1
"26086",53534,2010,12395.47455,NA,"Birds",NA,1
"26087",53534,2004,214015.5071,NA,"Birds",NA,1
"26088",53534,2005,252749.1782,NA,"Birds",NA,1
"26089",53535,2014,104300.5602,NA,"Birds",NA,1
"26090",53535,2005,38277.26575,NA,"Birds",NA,1
"26091",53535,2003,55280.70652,NA,"Birds",NA,1
"26092",53535,1996,18745.6979,NA,"Birds",NA,1
"26093",53535,2002,41412.22679,NA,"Birds",NA,1
"26094",53535,2009,102267.8322,NA,"Birds",NA,1
"26095",53535,2001,27679.27724,NA,"Birds",NA,1
"26096",53535,2008,50659.31259,NA,"Birds",NA,1
"26097",53535,2004,25950.23822,NA,"Birds",NA,1
"26098",53535,1998,54583.61963,NA,"Birds",NA,1
"26099",53535,2012,101745.3227,NA,"Birds",NA,1
"26100",53535,2011,58305.24678,NA,"Birds",NA,1
"26101",53535,2016,62401.43875,NA,"Birds",NA,1
"26102",53535,1997,16340,NA,"Birds",NA,1
"26103",53535,2000,8540.069686,NA,"Birds",NA,1
"26104",53535,2015,20373.29114,NA,"Birds",NA,1
"26105",53535,2010,62370.70151,NA,"Birds",NA,1
"26106",53535,2013,7224.664378,NA,"Birds",NA,1
"26107",53535,2006,7294.642857,NA,"Birds",NA,1
"26108",53535,2007,8867.583213,NA,"Birds",NA,1
"26109",53535,1999,22067.82713,NA,"Birds",NA,1
"26110",53536,1998,39396.44172,NA,"Birds",NA,1
"26111",53536,2003,55280.70652,NA,"Birds",NA,1
"26112",53536,2002,5449.694275,NA,"Birds",NA,1
"26113",53536,2014,113307.2345,NA,"Birds",NA,1
"26114",53536,2012,16485.53702,NA,"Birds",NA,1
"26115",53536,2008,141732.2341,NA,"Birds",NA,1
"26116",53536,1999,7355.942377,NA,"Birds",NA,1
"26117",53536,2000,8540.069686,NA,"Birds",NA,1
"26118",53536,2015,24510,NA,"Birds",NA,1
"26119",53536,2007,8867.583213,NA,"Birds",NA,1
"26120",53536,1996,12497.13193,NA,"Birds",NA,1
"26121",53536,2011,137861.9386,NA,"Birds",NA,1
"26122",53536,2010,120246.2173,NA,"Birds",NA,1
"26123",53536,2016,82826.43875,NA,"Birds",NA,1
"26124",53536,2004,5190.047644,NA,"Birds",NA,1
"26125",53536,2009,100553.8462,NA,"Birds",NA,1
"26126",53536,1997,16492.71028,NA,"Birds",NA,1
"26127",53536,2006,7294.642857,NA,"Birds",NA,1
"26128",53536,2013,50985.00773,NA,"Birds",NA,1
"26129",53536,2001,4151.891587,NA,"Birds",NA,1
"26130",53536,2005,33257.29647,NA,"Birds",NA,1
"26131",53537,2016,71487.5,NA,"Birds",NA,1
"26132",53538,2014,10354.87959,NA,"Birds",NA,1
"26133",53538,2002,1362.423569,NA,"Birds",NA,1
"26134",53538,2010,12361.76066,NA,"Birds",NA,1
"26135",53538,1998,0,NA,"Birds",NA,1
"26136",53538,2003,0,NA,"Birds",NA,1
"26137",53538,2012,7782.138502,NA,"Birds",NA,1
"26138",53538,2015,77563.29114,NA,"Birds",NA,1
"26139",53538,2016,6127.5,NA,"Birds",NA,1
"26140",53538,1996,0,NA,"Birds",NA,1
"26141",53538,2013,5785.622318,NA,"Birds",NA,1
"26142",53538,2001,0,NA,"Birds",NA,1
"26143",53538,2007,591.1722142,NA,"Birds",NA,1
"26144",53538,2004,0,NA,"Birds",NA,1
"26145",53538,2000,0,NA,"Birds",NA,1
"26146",53538,2011,8718.541574,NA,"Birds",NA,1
"26147",53538,1999,735.5942377,NA,"Birds",NA,1
"26148",53538,2008,569.2057594,NA,"Birds",NA,1
"26149",53538,2005,627.4961598,NA,"Birds",NA,1
"26150",53538,2009,571.3286713,NA,"Birds",NA,1
"26151",53539,1998,45862.26994,NA,"Birds",NA,1
"26152",53539,2010,231330.1224,NA,"Birds",NA,1
"26153",53539,2008,316706.0845,NA,"Birds",NA,1
"26154",53539,2014,741425.9468,NA,"Birds",NA,1
"26155",53539,2011,304304.3464,NA,"Birds",NA,1
"26156",53539,1997,19088.78505,NA,"Birds",NA,1
"26157",53539,2012,421851.6873,NA,"Birds",NA,1
"26158",53539,2002,324576.9789,NA,"Birds",NA,1
"26159",53539,1999,336401.9568,NA,"Birds",NA,1
"26160",53539,2003,372887.6804,NA,"Birds",NA,1
"26161",53539,2006,196104.3155,NA,"Birds",NA,1
"26162",53539,2009,222717.628,NA,"Birds",NA,1
"26163",53539,2001,277069.5652,NA,"Birds",NA,1
"26164",53539,2016,267611.4138,NA,"Birds",NA,1
"26165",53539,2013,212666.8532,NA,"Birds",NA,1
"26166",53539,1996,117160.6119,NA,"Birds",NA,1
"26167",53539,2015,2551697.835,NA,"Birds",NA,1
"26168",53539,2007,384318.6918,NA,"Birds",NA,1
"26169",53539,2000,202114.9826,NA,"Birds",NA,1
"26170",53539,2005,2293730.637,NA,"Birds",NA,1
"26171",53539,2004,376173.3557,NA,"Birds",NA,1
"26172",53540,2006,93704.5506,NA,"Reptiles",NA,1
"26173",53540,1996,90604.2065,NA,"Reptiles",NA,1
"26174",53540,2002,161860.0072,NA,"Reptiles",NA,1
"26175",53540,2010,66050.011,NA,"Reptiles",NA,1
"26176",53540,1997,35581.49533,NA,"Reptiles",NA,1
"26177",53540,2012,36552.56577,NA,"Reptiles",NA,1
"26178",53540,2011,49782.87239,NA,"Reptiles",NA,1
"26179",53540,1998,66613.06748,NA,"Reptiles",NA,1
"26180",53540,2000,115290.9408,NA,"Reptiles",NA,1
"26181",53540,2004,198614.0408,NA,"Reptiles",NA,1
"26182",53540,2015,86542.01772,NA,"Reptiles",NA,1
"26183",53540,2016,96130.2625,NA,"Reptiles",NA,1
"26184",53540,2013,78894.84979,NA,"Reptiles",NA,1
"26185",53540,1999,110633.3733,NA,"Reptiles",NA,1
"26186",53540,2005,60239.63134,NA,"Reptiles",NA,1
"26187",53540,2014,70955.77693,NA,"Reptiles",NA,1
"26188",53540,2001,146700.1694,NA,"Reptiles",NA,1
"26189",53540,2007,44337.91606,NA,"Reptiles",NA,1
"26190",53540,2009,106838.4615,NA,"Reptiles",NA,1
"26191",53540,2008,94954.90478,NA,"Reptiles",NA,1
"26192",53540,2003,193282.663,NA,"Reptiles",NA,1
"26193",53541,2000,2135.017422,NA,"Reptiles",NA,1
"26194",53541,2002,0,NA,"Reptiles",NA,1
"26195",53541,2015,11479.36709,NA,"Reptiles",NA,1
"26196",53541,2016,6638.125,NA,"Reptiles",NA,1
"26197",53541,2010,1123.796424,NA,"Reptiles",NA,1
"26198",53541,2007,14779.30535,NA,"Reptiles",NA,1
"26199",53541,2012,45902.87456,NA,"Reptiles",NA,1
"26200",53541,2006,2309.970238,NA,"Reptiles",NA,1
"26201",53541,2004,1297.511911,NA,"Reptiles",NA,1
"26202",53541,2011,10996.26056,NA,"Reptiles",NA,1
"26203",53541,1996,3124.282983,NA,"Reptiles",NA,1
"26204",53541,1997,3054.205607,NA,"Reptiles",NA,1
"26205",53541,1999,1471.188475,NA,"Reptiles",NA,1
"26206",53541,2014,6212.927757,NA,"Reptiles",NA,1
"26207",53541,2008,12181.00325,NA,"Reptiles",NA,1
"26208",53541,1998,0,NA,"Reptiles",NA,1
"26209",53541,2001,1383.963862,NA,"Reptiles",NA,1
"26210",53541,2003,0,NA,"Reptiles",NA,1
"26211",53541,2013,8415.450644,NA,"Reptiles",NA,1
"26212",53541,2009,3427.972028,NA,"Reptiles",NA,1
"26213",53542,2002,4632.240133,NA,"Reptiles",NA,1
"26214",53542,2006,8145.684524,NA,"Reptiles",NA,1
"26215",53542,2015,39505.56962,NA,"Reptiles",NA,1
"26216",53542,2012,64899.19207,NA,"Reptiles",NA,1
"26217",53542,2000,21777.1777,NA,"Reptiles",NA,1
"26218",53542,2014,22780.73511,NA,"Reptiles",NA,1
"26219",53542,1998,10525.76687,NA,"Reptiles",NA,1
"26220",53542,2010,23712.10454,NA,"Reptiles",NA,1
"26221",53542,2007,78034.73227,NA,"Reptiles",NA,1
"26222",53542,2009,45134.96503,NA,"Reptiles",NA,1
"26223",53542,2003,21952.43478,NA,"Reptiles",NA,1
"26224",53542,2011,55689.6843,NA,"Reptiles",NA,1
"26225",53542,1997,6108.411215,NA,"Reptiles",NA,1
"26226",53542,1996,3124.282983,NA,"Reptiles",NA,1
"26227",53542,2005,12298.92473,NA,"Reptiles",NA,1
"26228",53542,2016,14297.5,NA,"Reptiles",NA,1
"26229",53542,2008,49634.74222,NA,"Reptiles",NA,1
"26230",53542,2004,648.7559555,NA,"Reptiles",NA,1
"26231",53542,2013,76790.98712,NA,"Reptiles",NA,1
"26232",53542,2001,5259.062676,NA,"Reptiles",NA,1
"26233",53542,1999,27511.22449,NA,"Reptiles",NA,1
"26234",53543,1998,12029.44785,NA,"Reptiles",NA,1
"26235",53543,2006,1458.928571,NA,"Reptiles",NA,1
"26236",53543,2011,14167.63006,NA,"Reptiles",NA,1
"26237",53543,2014,6730.671736,NA,"Reptiles",NA,1
"26238",53543,2000,3558.362369,NA,"Reptiles",NA,1
"26239",53543,2008,31306.31677,NA,"Reptiles",NA,1
"26240",53543,1997,10689.71963,NA,"Reptiles",NA,1
"26241",53543,2002,10899.38855,NA,"Reptiles",NA,1
"26242",53543,2015,6308.481013,NA,"Reptiles",NA,1
"26243",53543,2016,7659.375,NA,"Reptiles",NA,1
"26244",53543,2009,19425.17483,NA,"Reptiles",NA,1
"26245",53543,2012,8540.069686,NA,"Reptiles",NA,1
"26246",53543,2003,11322.55435,NA,"Reptiles",NA,1
"26247",53543,2010,899.0371389,NA,"Reptiles",NA,1
"26248",53543,2007,13596.96093,NA,"Reptiles",NA,1
"26249",53543,2005,7529.953917,NA,"Reptiles",NA,1
"26250",53543,2013,6837.553648,NA,"Reptiles",NA,1
"26251",53543,1999,8091.536615,NA,"Reptiles",NA,1
"26252",53543,2001,13839.63862,NA,"Reptiles",NA,1
"26253",53543,2004,2595.023822,NA,"Reptiles",NA,1
"26254",53543,1996,3124.282983,NA,"Reptiles",NA,1
"26255",53544,2016,14808.125,NA,"Reptiles",NA,1
"26256",53544,1998,13533.12883,NA,"Reptiles",NA,1
"26257",53544,1999,54286.85474,NA,"Reptiles",NA,1
"26258",53544,2002,42916.34241,NA,"Reptiles",NA,1
"26259",53544,2011,46317.25211,NA,"Reptiles",NA,1
"26260",53544,2012,28822.73519,NA,"Reptiles",NA,1
"26261",53544,1997,25349.90654,NA,"Reptiles",NA,1
"26262",53544,2008,63045.22991,NA,"Reptiles",NA,1
